1	121779745	sv_174
1	121779762	sv_175
1	122474840	sv_176
1	122474842	sv_177
1	123834710	sv_178
1	123834711	sv_179
1	123834711	sv_180
1	123834712	sv_181
1	125786280	sv_182
1	125786282	sv_183
1	126245201	sv_184
1	126245203	sv_185
1	129941356	sv_186
1	129941370	sv_187
1	130983750	sv_188
1	130983751	sv_189
1	134505645	sv_190
1	134505646	sv_191
1	134505648	sv_192
1	134505649	sv_193
1	136201772	sv_194
1	136201778	sv_195
1	138337505	sv_196
1	138337554	sv_197
1	140293260	sv_198
1	140293275	sv_199
1	141523924	sv_200
1	141523948	sv_201
1	141747763	sv_202
1	141747768	sv_203
1	146502109	sv_204
1	146502182	sv_205
1	150606126	sv_206
1	150606145	sv_207
1	152515650	sv_208
1	152515650	sv_209
1	153421300	sv_210
1	153421304	sv_211
1	153838902	sv_212
1	153838903	sv_213
1	153838906	sv_214
1	153838907	sv_215
1	154913177	sv_216
1	154913178	sv_217
1	155464761	sv_218
1	155464783	sv_219
1	157764689	sv_220
1	157764692	sv_221
1	162163987	sv_222
1	162164014	sv_223
1	165652325	sv_224
1	165652326	sv_225
1	165652342	sv_226
1	165652343	sv_227
1	168169159	sv_228
1	168169170	sv_229
1	168403528	sv_230
1	168403542	sv_231
1	168660747	sv_232
1	168660748	sv_233
1	168660766	sv_234
1	168660767	sv_235
1	169793270	sv_236
1	169793271	sv_237
1	169793288	sv_238
1	169793289	sv_239
1	170228751	sv_240
1	170228759	sv_241
1	170960150	sv_242
1	170960151	sv_243
1	171978250	sv_244
1	171978258	sv_245
1	175129634	sv_246
1	175129636	sv_247
1	178727816	sv_248
1	178727823	sv_249
1	181722499	sv_251
1	181722503	sv_253
1	182856589	sv_254
1	182856590	sv_255
1	182856590	sv_256
1	182856591	sv_257
1	187119995	sv_258
1	187120006	sv_259
1	189243539	sv_260
1	189243542	sv_261
1	190106135	sv_262
1	190106143	sv_263
1	193359555	sv_264
1	193359559	sv_265
1	194044380	sv_266
1	194044397	sv_267
1	194373116	sv_268
1	194373117	sv_269
1	194444648	sv_270
1	194444672	sv_271
1	201566173	sv_272
1	201566180	sv_273
1	211514267	sv_274
1	211514268	sv_275
1	211514279	sv_276
1	211514280	sv_277
1	217585725	sv_278
1	217585726	sv_279
1	217585731	sv_280
1	217585732	sv_281
1	218115252	sv_282
1	218115253	sv_283
1	221393922	sv_284
1	221393922	sv_285
1	221716571	sv_286
1	221716578	sv_287
1	222654252	sv_288
1	222654266	sv_289
1	222886781	sv_290
1	222886782	sv_291
1	222886793	sv_292
1	222886794	sv_293
1	243044973	sv_294
1	243044974	sv_295
1	243044975	sv_296
1	243044976	sv_297
2	595360	sv_298
2	595361	sv_299
2	4440362	sv_300
2	4440369	sv_301
2	4452860	sv_302
2	4452861	sv_303
2	4452870	sv_304
2	4452871	sv_305
2	5226823	sv_306
2	5226824	sv_307
2	5226834	sv_308
2	5226835	sv_309
2	6519593	sv_310
2	6519593	sv_311
2	7477187	sv_312
2	7477199	sv_313
2	8042448	sv_314
2	8042470	sv_315
2	8303254	sv_316
2	8303262	sv_317
2	21755828	sv_320
2	21755830	sv_321
2	22344181	sv_322
2	22344182	sv_323
2	24347466	sv_324
2	24347468	sv_325
2	27108485	sv_326
2	27108486	sv_327
2	27108499	sv_328
2	27108500	sv_329
2	27376378	sv_330
2	27376384	sv_331
2	28239177	sv_332
2	28239199	sv_333
2	29004743	sv_334
2	29004772	sv_335
2	36904829	sv_336
2	36904855	sv_337
2	37150815	sv_338
2	37150816	sv_339
2	38162976	sv_340
2	38162977	sv_341
2	38162988	sv_342
2	38162989	sv_343
2	38493281	sv_344
2	38493285	sv_345
2	39063829	sv_346
2	39063830	sv_347
2	45521542	sv_348
2	45521591	sv_349
2	47084713	sv_350
2	47084714	sv_351
2	47084714	sv_352
2	47084715	sv_353
2	47925958	sv_354
2	47925959	sv_355
2	47925974	sv_356
2	47925975	sv_357
2	48444582	sv_358
2	48444583	sv_359
2	48444590	sv_360
2	48444591	sv_361
2	50408005	sv_362
2	50408006	sv_363
2	51159715	sv_364
2	51159716	sv_365
2	51159719	sv_366
2	51159720	sv_367
2	53464499	sv_370
2	53464515	sv_371
2	59096974	sv_372
2	59096979	sv_373
2	64969721	sv_374
2	64969728	sv_375
2	66552278	sv_376
2	66552282	sv_377
2	68187978	sv_378
2	68187979	sv_379
2	68188003	sv_380
2	68188004	sv_381
2	69038326	sv_382
2	69038327	sv_383
2	69543480	sv_384
2	69543503	sv_385
2	72391351	sv_386
2	72391358	sv_387
2	73522462	sv_388
2	73522509	sv_389
2	74090442	sv_390
2	74090449	sv_391
2	76936045	sv_392
2	76936058	sv_393
2	81119925	sv_394
2	81119926	sv_395
2	81119934	sv_396
2	81119935	sv_397
2	81308889	sv_398
2	81308904	sv_399
2	81310230	sv_400
2	81310242	sv_401
2	81310612	sv_402
2	81310613	sv_403
2	81310620	sv_404
2	81310621	sv_405
2	83662200	sv_406
2	83662201	sv_407
2	85197170	sv_408
2	85197175	sv_409
2	87299153	sv_410
2	87299154	sv_411
2	87991123	sv_412
2	87991124	sv_413
2	87991134	sv_414
2	87991135	sv_415
2	89826477	sv_416
2	89826510	sv_417
2	90749623	sv_418
2	90749624	sv_419
2	95757635	sv_420
2	95757636	sv_421
2	95992815	sv_422
2	95992815	sv_423
2	96086067	sv_424
2	96086068	sv_425
2	96086075	sv_426
2	96086076	sv_427
2	97423150	sv_428
2	97423151	sv_429
2	105660514	sv_430
2	105660515	sv_431
2	105660520	sv_432
2	105660521	sv_433
2	108258770	sv_434
2	108258799	sv_435
2	108596037	sv_436
2	108596038	sv_437
2	108776103	sv_438
2	108776108	sv_439
2	111348027	sv_440
2	111348040	sv_441
2	113197371	sv_442
2	113197383	sv_443
2	115038967	sv_444
2	115038977	sv_445
2	119769451	sv_446
2	119769472	sv_447
2	119956436	sv_448
2	119956437	sv_449
2	119956438	sv_450
2	119956439	sv_451
2	122321915	sv_452
2	122321917	sv_453
2	122860201	sv_454
2	122860202	sv_455
2	122860230	sv_456
2	122860231	sv_457
2	124531619	sv_458
2	124531624	sv_460
2	124859021	sv_462
2	124859040	sv_463
2	125807871	sv_464
2	125807873	sv_465
2	128063958	sv_466
2	128063960	sv_467
2	131223677	sv_468
2	131223681	sv_469
2	132659953	sv_470
2	132659955	sv_471
2	135642224	sv_472
2	135642243	sv_473
2	139094598	sv_474
2	139094599	sv_475
2	140460799	sv_476
2	140460800	sv_477
2	142311459	sv_478
2	142311465	sv_479
2	143384244	sv_480
2	143384263	sv_481
2	147158650	sv_482
2	147158662	sv_483
2	155855773	sv_484
2	155855788	sv_485
2	156188510	sv_486
2	156188514	sv_488
2	156188515	sv_489
2	157807748	sv_490
2	157807762	sv_491
2	158728611	sv_493
2	162999147	sv_494
2	162999156	sv_495
2	165068705	sv_496
2	165068717	sv_497
2	174071582	sv_498
2	174071583	sv_499
2	174071585	sv_500
2	174071586	sv_501
2	177147462	sv_502
2	177147463	sv_503
2	178755590	sv_504
2	178755614	sv_505
2	181983606	sv_506
2	181983607	sv_507
2	181983609	sv_508
2	181983610	sv_509
2	182109936	sv_510
2	182109938	sv_511
2	182216441	sv_512
2	182216442	sv_513
2	182216445	sv_514
2	182216446	sv_515
2	186298285	sv_516
2	186298286	sv_517
2	189158118	sv_518
2	189158122	sv_519
2	189744398	sv_520
2	189744399	sv_521
2	189744419	sv_522
2	189744420	sv_523
2	191241396	sv_524
2	191241420	sv_525
2	191555814	sv_526
2	191555817	sv_527
2	191597911	sv_528
2	191597912	sv_529
2	197064916	sv_530
2	197064917	sv_531
2	197064920	sv_532
2	197064921	sv_533
2	198062366	sv_534
2	198062377	sv_535
2	198137711	sv_536
2	198137712	sv_537
2	198596855	sv_538
2	198596861	sv_539
2	203938965	sv_540
2	203938966	sv_541
2	203938974	sv_542
2	203938975	sv_543
2	204723023	sv_544
2	204723028	sv_545
2	204860826	sv_546
2	204860835	sv_547
2	213734959	sv_548
2	213734972	sv_549
2	213864056	sv_550
2	213864057	sv_551
2	215012681	sv_552
2	215012682	sv_553
2	218901499	sv_554
2	218901516	sv_555
2	222760023	sv_556
2	222760029	sv_557
2	223077946	sv_558
2	223077956	sv_559
2	229605321	sv_560
2	229605322	sv_561
2	229605324	sv_562
2	229605325	sv_563
2	230039521	sv_564
2	230039528	sv_565
2	232603449	sv_566
2	232603450	sv_567
2	232603463	sv_568
2	232603464	sv_569
2	233126890	sv_570
2	233126906	sv_571
2	234708874	sv_572
2	234708880	sv_573
2	237474096	sv_574
2	237474121	sv_575
2	242340567	sv_576
2	242340569	sv_577
1	1170745	snv_0
1	4547756	snv_1
1	23366789	snv_2
1	42290168	snv_3
1	48888943	snv_5
1	53244533	snv_6
1	54196735	snv_7
1	55381240	snv_8
1	59994911	snv_9
1	62194662	snv_10
1	68888395	snv_11
1	75049641	snv_12
1	75837962	snv_13
1	76219023	snv_14
1	80051676	snv_15
1	83906375	snv_16
1	97677367	snv_17
1	99772234	snv_18
1	104190819	snv_19
1	127015146	snv_20
1	147632752	snv_21
1	150828675	snv_22
1	154290417	snv_23
1	161717577	snv_25
1	162245753	snv_26
1	164805566	snv_27
1	168838705	snv_28
1	169512703	snv_29
1	170628958	snv_30
1	173565567	snv_31
1	176542281	snv_32
1	191034902	snv_34
1	191635789	snv_35
1	193208102	snv_36
1	204001302	snv_37
1	217126534	snv_38
1	220868270	snv_39
1	224101460	snv_40
1	224451752	snv_41
1	227614792	snv_42
1	232472234	snv_43
1	232480267	snv_44
2	5819741	snv_46
2	8145315	snv_47
2	8585804	snv_48
2	15726092	snv_49
2	19200541	snv_50
2	30025982	snv_51
2	44192512	snv_52
2	46154752	snv_53
2	49703861	snv_54
2	50178992	snv_55
2	51815230	snv_56
2	62407652	snv_57
2	66322292	snv_58
2	74322443	snv_59
2	83898184	snv_60
2	86267279	snv_61
2	95256202	snv_63
2	103062269	snv_64
2	107052256	snv_66
2	111758231	snv_68
2	112180978	snv_69
2	113495936	snv_70
2	114669412	snv_71
2	128956721	snv_72
2	131727527	snv_74
2	132369032	snv_75
2	143871356	snv_76
2	145725051	snv_78
2	156320848	snv_80
2	190355174	snv_81
2	195239942	snv_82
2	202639683	snv_83
2	210123965	snv_84
2	213107990	snv_85
2	214198221	snv_86
2	218464666	snv_87
2	225084157	snv_88
2	226584141	snv_89
2	229428641	snv_90
2	239823003	snv_91
